 INFO [2024-05-07 15:09:08,878] (%D:10) - **********************************************************************************************
 INFO [2024-05-07 15:29:44,490] (%D:22) - Text Entered into Street1
 INFO [2024-05-07 15:29:44,758] (%D:22) - Text Entered into Street2
 INFO [2024-05-07 15:29:45,250] (%D:22) - Province is auto-populated
 INFO [2024-05-07 15:29:45,422] (%D:22) - Text Entered into Postal Code
 INFO [2024-05-07 15:29:45,985] (%D:22) - Clicked on Postal Address Details
 INFO [2024-05-07 15:29:46,258] (%D:22) - Text Entered into Street1
 INFO [2024-05-07 15:29:46,497] (%D:22) - Text Entered into Street2
 INFO [2024-05-07 15:29:46,986] (%D:22) - Province is auto-populated
 INFO [2024-05-07 15:29:47,141] (%D:22) - Text Entered into Postal Code
 INFO [2024-05-07 15:29:47,665] (%D:22) - Clicked on  Next Of Kin Details
 INFO [2024-05-07 15:29:47,820] (%D:22) - Text Entered into First Name
 INFO [2024-05-07 15:29:48,015] (%D:22) - Text Entered into Last Name
 INFO [2024-05-07 15:29:48,161] (%D:22) - Text Entered into Mobile Number
 INFO [2024-05-07 15:29:48,304] (%D:22) - Text Entered into Relationship
 INFO [2024-05-07 15:29:48,433] (%D:22) - Clicked on Emergency Contact Details
 INFO [2024-05-07 15:29:48,588] (%D:22) - Text Entered into First Name
 INFO [2024-05-07 15:29:48,742] (%D:22) - Text Entered into Last Name
 INFO [2024-05-07 15:29:48,898] (%D:22) - Text Entered into Mobile Number
 INFO [2024-05-07 15:29:49,072] (%D:22) - Text Entered into Other Contact Number
 INFO [2024-05-07 15:29:49,241] (%D:22) - Text Entered into email Address
 INFO [2024-05-07 15:29:49,576] (%D:22) - Text Entered into Street1
 INFO [2024-05-07 15:29:49,678] (%D:22) - Text Entered into Street2
 INFO [2024-05-07 15:29:50,181] (%D:22) - Province is auto-populated
 INFO [2024-05-07 15:29:50,347] (%D:22) - Text Entered into Postal Code
 INFO [2024-05-07 15:29:50,899] (%D:22) - Clicked on Security Details
 INFO [2024-05-07 15:29:54,104] (%D:22) - Text Entered into Security Licence Number
 INFO [2024-05-07 15:29:56,330] (%D:22) - Clicked on Security Calendar Button
 INFO [2024-05-07 15:29:56,418] (%D:22) - Clicked on Security Calendar Arrow
 INFO [2024-05-07 15:29:56,516] (%D:22) - Clicked on Year
 INFO [2024-05-07 15:29:56,602] (%D:22) - Clicked on Month
 INFO [2024-05-07 15:29:56,673] (%D:22) - Clicked on Date
 INFO [2024-05-07 15:29:56,818] (%D:22) - Clicked on First Aid Details
 INFO [2024-05-07 15:30:00,117] (%D:22) - Text Entered into First Aid CPR
 INFO [2024-05-07 15:30:02,270] (%D:22) - Clicked on First Aid Calendar Button
 INFO [2024-05-07 15:30:02,435] (%D:22) - Clicked on First Aid Calendar Arrow
 INFO [2024-05-07 15:30:02,560] (%D:22) - Clicked on Year
 INFO [2024-05-07 15:30:02,689] (%D:22) - Clicked on Month
 INFO [2024-05-07 15:30:02,793] (%D:22) - Clicked on Date
 INFO [2024-05-07 15:30:03,020] (%D:22) - Clicked on complianceDetails
 INFO [2024-05-07 15:30:06,225] (%D:22) - Text Entered into Driver Licence
 INFO [2024-05-07 15:30:08,367] (%D:22) - Clicked on Driver Licence Calendar Button
 INFO [2024-05-07 15:30:08,460] (%D:22) - Clicked on Driver Licence Calendar Arrow
 INFO [2024-05-07 15:30:08,555] (%D:22) - Clicked on Year
 INFO [2024-05-07 15:30:08,641] (%D:22) - Clicked on Month
 INFO [2024-05-07 15:30:08,708] (%D:22) - Clicked on Date
 INFO [2024-05-07 15:30:08,963] (%D:22) - Text Entered into Gun Licence
 INFO [2024-05-07 15:30:11,084] (%D:22) - Clicked on Gun Licence Calendar Button
 INFO [2024-05-07 15:30:11,181] (%D:22) - Clicked on Gun Licence Calendar Arrow
 INFO [2024-05-07 15:30:11,281] (%D:22) - Clicked on Year
 INFO [2024-05-07 15:30:11,368] (%D:22) - Clicked on Month
 INFO [2024-05-07 15:30:11,448] (%D:22) - Clicked on Date
 INFO [2024-05-07 15:30:11,647] (%D:22) - Clicked on Equipment Details
 INFO [2024-05-07 15:30:16,888] (%D:22) - Clicked on Contract Details
 INFO [2024-05-07 15:30:19,523] (%D:22) - Clicked on Contract Start Calendar Button
 INFO [2024-05-07 15:30:19,680] (%D:22) - Clicked on Contract Start Calendar Arrow
 INFO [2024-05-07 15:30:20,793] (%D:22) - Clicked on Year
 INFO [2024-05-07 15:30:21,949] (%D:22) - Clicked on Month
 INFO [2024-05-07 15:30:23,056] (%D:22) - Clicked on Date
 INFO [2024-05-07 15:30:30,439] (%D:22) - Clicked on Parent Contact Name
 INFO [2024-05-07 15:30:35,488] (%D:30) - Unable to click on element Parent Employee Name
 INFO [2024-05-07 15:30:35,714] (%D:17) - $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$---END---$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$
 INFO [2024-05-07 15:30:35,714] (%D:18) -     
 INFO [2024-05-07 15:38:39,347] (%D:10) - **********************************************************************************************
 INFO [2024-05-07 15:38:39,347] (%D:11) - $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$Verify Add New Employee functionality as Manager      $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$
 INFO [2024-05-07 15:38:39,347] (%D:12) - ***********************************************************************************************
 INFO [2024-05-07 15:38:50,469] (%D:22) - Clicked on Email Address
 INFO [2024-05-07 15:38:50,580] (%D:22) - Text Entered into Email Address
 INFO [2024-05-07 15:38:50,671] (%D:22) - Clicked on Password
 INFO [2024-05-07 15:38:50,753] (%D:22) - Text Entered into password
 INFO [2024-05-07 15:38:50,845] (%D:22) - Clicked on Login
 INFO [2024-05-07 15:38:56,106] (%D:22) - User navigated to Homepage
 INFO [2024-05-07 15:38:56,307] (%D:22) - Clicked on Employees
 INFO [2024-05-07 15:38:56,757] (%D:22) - Clicked on Add New Employee
 INFO [2024-05-07 15:38:56,757] (%D:22) - Generated Alphanumeric values
 INFO [2024-05-07 15:38:56,757] (%D:22) - Generated Alphanumeric values
 INFO [2024-05-07 15:38:56,757] (%D:22) - Generated Alphanumeric values
 INFO [2024-05-07 15:38:56,757] (%D:22) - Generated Alphanumeric values
 INFO [2024-05-07 15:38:56,757] (%D:22) - Generated Alphanumeric values
 INFO [2024-05-07 15:38:56,757] (%D:22) - Generated Alphanumeric values
 INFO [2024-05-07 15:38:56,757] (%D:22) - Generated Alphanumeric values
 INFO [2024-05-07 15:38:56,757] (%D:22) - Generated Alphanumeric values
 INFO [2024-05-07 15:38:56,757] (%D:22) - Generated Alphanumeric values
 INFO [2024-05-07 15:38:56,757] (%D:22) - Generated Alphanumeric values
 INFO [2024-05-07 15:38:56,757] (%D:22) - Generated Alphanumeric values
 INFO [2024-05-07 15:38:56,757] (%D:22) - Generated Alphanumeric values
 INFO [2024-05-07 15:38:56,757] (%D:22) - Generated Alphanumeric values
 INFO [2024-05-07 15:38:56,757] (%D:22) - Generated Alphanumeric values
 INFO [2024-05-07 15:38:57,020] (%D:22) - Text Entered into First Name
 INFO [2024-05-07 15:38:57,380] (%D:22) - Text Entered into Last Name
 INFO [2024-05-07 15:38:57,572] (%D:22) - Text Entered into Mobile Number
 INFO [2024-05-07 15:38:57,838] (%D:22) - Text Entered into other Contact Number
 INFO [2024-05-07 15:38:58,036] (%D:22) - Text Entered into Email Address
 INFO [2024-05-07 15:38:58,211] (%D:22) - Text Entered into job Title
 INFO [2024-05-07 15:39:01,716] (%D:22) - Text Entered into Passport Number
 INFO [2024-05-07 15:39:02,160] (%D:22) - Text Entered into SA ID
 INFO [2024-05-07 15:39:02,302] (%D:22) - Clicked on Employee Residential Address Details
 INFO [2024-05-07 15:39:02,494] (%D:22) - Text Entered into Postal Code
 INFO [2024-05-07 15:39:02,996] (%D:22) - Text Entered into Postal Code
 INFO [2024-05-07 15:39:03,228] (%D:22) - Clicked on Emergency Contact Details
 INFO [2024-05-07 15:39:03,565] (%D:22) - Text Entered into First Name
 INFO [2024-05-07 15:39:03,809] (%D:22) - Text Entered into Last Name
 INFO [2024-05-07 15:39:04,039] (%D:22) - Text Entered into Mobile Number
 INFO [2024-05-07 15:39:04,289] (%D:22) - Text Entered into Other Contact Number
 INFO [2024-05-07 15:39:04,591] (%D:22) - Text Entered into Email Address
 INFO [2024-05-07 15:39:04,750] (%D:22) - Text Entered into Postal Code
 INFO [2024-05-07 15:39:04,876] (%D:22) - Clicked on Next of Kin Details
 INFO [2024-05-07 15:39:05,088] (%D:22) - Text Entered into First Name
 INFO [2024-05-07 15:39:05,305] (%D:22) - Text Entered into Last Name
 INFO [2024-05-07 15:39:05,473] (%D:22) - Text Entered into Mobile Number
 INFO [2024-05-07 15:39:05,667] (%D:22) - Text Entered into Relationship
 INFO [2024-05-07 15:39:05,770] (%D:22) - Clicked on Security Details
 INFO [2024-05-07 15:39:05,973] (%D:22) - Text Entered into Security Licence Number
 INFO [2024-05-07 15:39:06,385] (%D:22) - Text Entered into First Aid CPR
 INFO [2024-05-07 15:39:06,521] (%D:22) - Clicked on Compliance/Training/Certification Details
 INFO [2024-05-07 15:39:06,703] (%D:22) - Text Entered into Driver Licence
 INFO [2024-05-07 15:39:06,897] (%D:22) - Text Entered into Gun Licence
 INFO [2024-05-07 15:39:07,053] (%D:22) - Clicked on First Name
 INFO [2024-05-07 15:39:07,078] (%D:22) - Give Correct Name element is visible
 INFO [2024-05-07 15:39:07,093] (%D:22) - Give Corret Name element is visible
 INFO [2024-05-07 15:39:07,107] (%D:22) - Give Correct Mobile Number is visible
 INFO [2024-05-07 15:39:07,120] (%D:22) - Give Correct Number element is visible
 INFO [2024-05-07 15:39:07,120] (%D:22) - Invalid Email Format. element is visible
 INFO [2024-05-07 15:39:07,353] (%D:22) - Give Valid Passport Number element is visible
 INFO [2024-05-07 15:39:07,552] (%D:22) - Give Correct SA_ID element is visible
 INFO [2024-05-07 15:39:07,569] (%D:22) - Give Correct Postal Code element is visible
 INFO [2024-05-07 15:39:07,586] (%D:22) - Give Correct Postal Code element is visible
 INFO [2024-05-07 15:39:07,601] (%D:22) - Give Correct Name element is visible
 INFO [2024-05-07 15:39:07,603] (%D:22) - Give Correct Name element is visible
 INFO [2024-05-07 15:39:07,619] (%D:22) - Give Correct Mobile Number is visible
 INFO [2024-05-07 15:39:07,636] (%D:22) - Give Correct Number is visible
 INFO [2024-05-07 15:39:07,636] (%D:22) - Invalid email format. is visible
 INFO [2024-05-07 15:39:07,652] (%D:22) - Give Correct Postal Code is visible
 INFO [2024-05-07 15:39:07,668] (%D:22) - Give Correct Name element is visible
 INFO [2024-05-07 15:39:07,668] (%D:22) - Give Correct Name element is visible
 INFO [2024-05-07 15:39:07,685] (%D:22) - Give Correct Mobile Number element is visible
 INFO [2024-05-07 15:39:07,702] (%D:22) - Give Correct Name element is visible
 INFO [2024-05-07 15:39:07,719] (%D:22) - Give Correct Licence Number element is visible
 INFO [2024-05-07 15:39:07,719] (%D:22) - Give Correct Details element is visible
 INFO [2024-05-07 15:39:07,739] (%D:22) - Give Valid Driving Licence Number
 INFO [2024-05-07 15:39:07,756] (%D:22) - Give Valid Gun Licence Number element is visible
 INFO [2024-05-07 15:39:07,919] (%D:22) - Clicked on Cancel Button
 INFO [2024-05-07 15:39:08,065] (%D:22) - Clicked on Add New Employee
 INFO [2024-05-07 15:39:08,066] (%D:22) - Generates Random Alphabets
 INFO [2024-05-07 15:39:08,070] (%D:22) - Generates Random Alphabets
 INFO [2024-05-07 15:39:08,070] (%D:22) - Generates Random Numbers
 INFO [2024-05-07 15:39:08,070] (%D:22) - Generates Random Numbers
 INFO [2024-05-07 15:39:08,070] (%D:22) - Generates Random Alphabets
 INFO [2024-05-07 15:39:08,070] (%D:22) - Generates Random Numbers
 INFO [2024-05-07 15:39:08,070] (%D:22) - Generates Random Numbers
 INFO [2024-05-07 15:39:08,070] (%D:22) - Generates Random Alphabets
 INFO [2024-05-07 15:39:08,070] (%D:22) - Generates Random Alphabets
 INFO [2024-05-07 15:39:08,070] (%D:22) - Generates Random Numbers
 INFO [2024-05-07 15:39:08,070] (%D:22) - Generates Random Alphabets
 INFO [2024-05-07 15:39:08,076] (%D:22) - Generates Random Numbers
 INFO [2024-05-07 15:39:08,076] (%D:22) - Generates Random Numbers
 INFO [2024-05-07 15:39:08,255] (%D:22) - Text Entered into First Name
 INFO [2024-05-07 15:39:08,432] (%D:22) - Text Entered into Last Name
 INFO [2024-05-07 15:39:08,567] (%D:22) - Text Entered into Mobile Number
 INFO [2024-05-07 15:39:08,723] (%D:22) - Text Entered into Other Contact Number
 INFO [2024-05-07 15:39:08,922] (%D:22) - Text Entered into Job Title
 INFO [2024-05-07 15:39:09,322] (%D:22) - Text Entered into Passport Number
 INFO [2024-05-07 15:39:09,801] (%D:22) - Text Entered into SA ID
 INFO [2024-05-07 15:39:09,906] (%D:22) - Clicked on Employee Residential Details
 INFO [2024-05-07 15:39:10,250] (%D:22) - Text Entered into Street1
 INFO [2024-05-07 15:39:10,556] (%D:22) - Text Entered into Street2
 INFO [2024-05-07 15:39:10,675] (%D:22) - Text Entered into Postal Code
 INFO [2024-05-07 15:39:10,797] (%D:22) - Clicked on Postal Address Details
 INFO [2024-05-07 15:39:11,152] (%D:22) - Text Entered into Street1
 INFO [2024-05-07 15:39:11,467] (%D:22) - Text Entered into Street2
 INFO [2024-05-07 15:39:11,626] (%D:22) - Text Entered into Postal Code
 INFO [2024-05-07 15:39:11,754] (%D:22) - Clicked on Emergency Contact Details
 INFO [2024-05-07 15:39:11,965] (%D:22) - Text Entered into First Name
 INFO [2024-05-07 15:39:12,177] (%D:22) - Text Entered into Last Name
 INFO [2024-05-07 15:39:12,324] (%D:22) - Text Entered into Mobile Number
 INFO [2024-05-07 15:39:12,474] (%D:22) - Text Entered into Other Contact Number
 INFO [2024-05-07 15:39:12,832] (%D:22) - Text Entered into Street1
 INFO [2024-05-07 15:39:13,141] (%D:22) - Text Entered into Street2
 INFO [2024-05-07 15:39:13,301] (%D:22) - Text Entered into Postal Code
 INFO [2024-05-07 15:39:13,399] (%D:22) - Clicked on Kin Details
 INFO [2024-05-07 15:39:13,601] (%D:22) - Text Entered into First Name
 INFO [2024-05-07 15:39:13,818] (%D:22) - Text Entered into Last Name
 INFO [2024-05-07 15:39:13,982] (%D:22) - Text Entered into Mobile Number
 INFO [2024-05-07 15:39:14,193] (%D:22) - Text Entered into Relationship
 INFO [2024-05-07 15:39:14,301] (%D:22) - Clicked on Compliance Details
 INFO [2024-05-07 15:39:14,492] (%D:22) - Text Entered into Driver Licence
 INFO [2024-05-07 15:39:14,667] (%D:22) - Text Entered into Gun Licence
 INFO [2024-05-07 15:39:14,763] (%D:22) - Clicked on First Name
 INFO [2024-05-07 15:39:14,806] (%D:22) - Maximum 25 Characters Allowed. element is visible
 INFO [2024-05-07 15:39:14,822] (%D:22) - Maximum 25 Characters Allowed. element is visible
 INFO [2024-05-07 15:39:14,831] (%D:22) - Give Correct Mobile Number element is visible
 INFO [2024-05-07 15:39:14,844] (%D:22) - Give Correct Number element is visible
 INFO [2024-05-07 15:39:14,857] (%D:22) - Max 25 Characters Allowed element is visible
 INFO [2024-05-07 15:39:18,063] (%D:22) - Give Valid Passport Number element is visible
 INFO [2024-05-07 15:39:18,233] (%D:22) - Give Correct SA_ID element is visible
 INFO [2024-05-07 15:39:18,239] (%D:22) - Maximum 100 Characters Allowed. element is visible
 INFO [2024-05-07 15:39:18,256] (%D:22) - Maximum 100 characters allowed. element is visible
 INFO [2024-05-07 15:39:18,273] (%D:22) - Give Correct Postal Code elemnt is visible
 INFO [2024-05-07 15:39:18,286] (%D:22) - Maximum 100 characters allowed. element is visible
 INFO [2024-05-07 15:39:18,291] (%D:22) - Maximum 100 characters allowed. element is visible
 INFO [2024-05-07 15:39:18,305] (%D:22) - Give Correct Postal Code element is visible
 INFO [2024-05-07 15:39:18,306] (%D:22) - Maximum 25 characters Allowed. element is visible
 INFO [2024-05-07 15:39:18,322] (%D:22) - Maximum 25 characters Allowed. element is visible
 INFO [2024-05-07 15:39:18,339] (%D:22) - Give Correct Mobile Number element is visible
 INFO [2024-05-07 15:39:18,339] (%D:22) - Give Correct Number element is visible
 INFO [2024-05-07 15:39:18,356] (%D:22) - Maximum 100 characters allowed. element is visible
 INFO [2024-05-07 15:39:18,372] (%D:22) - Maximum 100 characters allowed. element is visible
 INFO [2024-05-07 15:39:18,372] (%D:22) - Give Correct Postal Code element is visible
 INFO [2024-05-07 15:39:18,386] (%D:22) - Maximum 25 characters allowed. element is visible
 INFO [2024-05-07 15:39:18,403] (%D:22) - Maximum 25 characters allowed. element is visible
 INFO [2024-05-07 15:39:18,403] (%D:22) - Give Correct Mobile Number element is visible
 INFO [2024-05-07 15:39:18,420] (%D:22) - Maximum 25 characters allowed. element is visible
 INFO [2024-05-07 15:39:18,420] (%D:22) - Give Valid Driving Licence Number element is visible
 INFO [2024-05-07 15:39:18,437] (%D:22) - Give Valid Gun Licence Number element is visible
 INFO [2024-05-07 15:39:18,569] (%D:22) - Clicked on Cancel Button
 INFO [2024-05-07 15:39:18,722] (%D:22) - Clicked on Add New Employee
 INFO [2024-05-07 15:39:18,824] (%D:22) - Clicked on Save Button
 INFO [2024-05-07 15:39:18,838] (%D:22) - New Employee not created
 INFO [2024-05-07 15:39:18,970] (%D:22) - Clicked on Cancel Button
 INFO [2024-05-07 15:39:19,106] (%D:22) - Clicked on Add New Employee
 INFO [2024-05-07 15:39:19,358] (%D:22) - Text Entered into First Name
 INFO [2024-05-07 15:39:19,518] (%D:22) - Text Entered into lastName
 INFO [2024-05-07 15:39:19,821] (%D:22) - Text Entered into Mobile Number
 INFO [2024-05-07 15:39:20,003] (%D:22) - Text Entered into Other Contact Number
 INFO [2024-05-07 15:39:20,220] (%D:22) - Text Entered into email Address
 INFO [2024-05-07 15:39:20,369] (%D:22) - Text Entered into job Title
 INFO [2024-05-07 15:39:23,032] (%D:22) - Clicked on Birthday Calendar Button
 INFO [2024-05-07 15:39:23,157] (%D:22) - Clicked on Birthday Calendar Arrow
 INFO [2024-05-07 15:39:23,281] (%D:22) - Clicked on Year
 INFO [2024-05-07 15:39:23,403] (%D:22) - Clicked on Month
 INFO [2024-05-07 15:39:23,578] (%D:22) - Clicked on Date
 INFO [2024-05-07 15:39:27,477] (%D:22) - Text Entered into Passport Number
 INFO [2024-05-07 15:39:29,665] (%D:22) - Clicked on Passport Calendar Button
 INFO [2024-05-07 15:39:29,807] (%D:22) - Clicked on Passport Calendar Arrow
 INFO [2024-05-07 15:39:29,905] (%D:22) - Clicked on Year
 INFO [2024-05-07 15:39:30,006] (%D:22) - Clicked on Month
 INFO [2024-05-07 15:39:30,099] (%D:22) - Clicked on Date
 INFO [2024-05-07 15:39:32,506] (%D:22) - Text Entered into SA ID
 INFO [2024-05-07 15:39:35,623] (%D:22) - Clicked on Employee Residential Details
 INFO [2024-05-07 15:39:35,725] (%D:22) - Clicked on Employee Residential Details
 INFO [2024-05-07 15:39:35,972] (%D:22) - Text Entered into Street1
 INFO [2024-05-07 15:39:36,225] (%D:22) - Text Entered into Street2
 INFO [2024-05-07 15:39:36,706] (%D:22) - Province is auto-populated
 INFO [2024-05-07 15:39:36,854] (%D:22) - Text Entered into Postal Code
 INFO [2024-05-07 15:39:37,372] (%D:22) - Clicked on Postal Address Details
 INFO [2024-05-07 15:39:37,638] (%D:22) - Text Entered into Street1
 INFO [2024-05-07 15:39:37,882] (%D:22) - Text Entered into Street2
 INFO [2024-05-07 15:39:38,393] (%D:22) - Province is auto-populated
 INFO [2024-05-07 15:39:38,536] (%D:22) - Text Entered into Postal Code
 INFO [2024-05-07 15:39:39,066] (%D:22) - Clicked on  Next Of Kin Details
 INFO [2024-05-07 15:39:39,231] (%D:22) - Text Entered into First Name
 INFO [2024-05-07 15:39:39,395] (%D:22) - Text Entered into Last Name
 INFO [2024-05-07 15:39:39,629] (%D:22) - Text Entered into Mobile Number
 INFO [2024-05-07 15:39:39,800] (%D:22) - Text Entered into Relationship
 INFO [2024-05-07 15:39:39,921] (%D:22) - Clicked on Emergency Contact Details
 INFO [2024-05-07 15:39:40,092] (%D:22) - Text Entered into First Name
 INFO [2024-05-07 15:39:40,244] (%D:22) - Text Entered into Last Name
 INFO [2024-05-07 15:39:40,422] (%D:22) - Text Entered into Mobile Number
 INFO [2024-05-07 15:39:40,594] (%D:22) - Text Entered into Other Contact Number
 INFO [2024-05-07 15:39:40,793] (%D:22) - Text Entered into email Address
 INFO [2024-05-07 15:39:41,170] (%D:22) - Text Entered into Street1
 INFO [2024-05-07 15:39:41,278] (%D:22) - Text Entered into Street2
 INFO [2024-05-07 15:39:41,744] (%D:22) - Province is auto-populated
 INFO [2024-05-07 15:39:41,935] (%D:22) - Text Entered into Postal Code
 INFO [2024-05-07 15:39:47,470] (%D:22) - Clicked on Security Details
 INFO [2024-05-07 15:39:47,653] (%D:22) - Text Entered into Security Licence Number
 INFO [2024-05-07 15:39:49,844] (%D:22) - Clicked on Security Calendar Button
 INFO [2024-05-07 15:39:49,936] (%D:22) - Clicked on Security Calendar Arrow
 INFO [2024-05-07 15:39:50,035] (%D:22) - Clicked on Year
 INFO [2024-05-07 15:39:50,122] (%D:22) - Clicked on Month
 INFO [2024-05-07 15:39:50,191] (%D:22) - Clicked on Date
 INFO [2024-05-07 15:39:50,324] (%D:22) - Clicked on First Aid Details
 INFO [2024-05-07 15:39:50,482] (%D:22) - Text Entered into First Aid CPR
 INFO [2024-05-07 15:39:52,620] (%D:22) - Clicked on First Aid Calendar Button
 INFO [2024-05-07 15:39:52,713] (%D:22) - Clicked on First Aid Calendar Arrow
 INFO [2024-05-07 15:39:52,830] (%D:22) - Clicked on Year
 INFO [2024-05-07 15:39:52,935] (%D:22) - Clicked on Month
 INFO [2024-05-07 15:39:53,010] (%D:22) - Clicked on Date
 INFO [2024-05-07 15:39:53,150] (%D:22) - Clicked on complianceDetails
 INFO [2024-05-07 15:39:53,332] (%D:22) - Text Entered into Driver Licence
 INFO [2024-05-07 15:39:55,470] (%D:22) - Clicked on Driver Licence Calendar Button
 INFO [2024-05-07 15:39:55,556] (%D:22) - Clicked on Driver Licence Calendar Arrow
 INFO [2024-05-07 15:39:55,648] (%D:22) - Clicked on Year
 INFO [2024-05-07 15:39:55,738] (%D:22) - Clicked on Month
 INFO [2024-05-07 15:39:55,803] (%D:22) - Clicked on Date
 INFO [2024-05-07 15:39:56,023] (%D:22) - Text Entered into Gun Licence
 INFO [2024-05-07 15:39:58,177] (%D:22) - Clicked on Gun Licence Calendar Button
 INFO [2024-05-07 15:39:58,273] (%D:22) - Clicked on Gun Licence Calendar Arrow
 INFO [2024-05-07 15:39:58,373] (%D:22) - Clicked on Year
 INFO [2024-05-07 15:39:58,457] (%D:22) - Clicked on Month
 INFO [2024-05-07 15:39:58,538] (%D:22) - Clicked on Date
 INFO [2024-05-07 15:39:58,699] (%D:22) - Clicked on Equipment Details
 INFO [2024-05-07 15:40:02,996] (%D:22) - Clicked on Contract Details
 INFO [2024-05-07 15:40:05,620] (%D:22) - Clicked on Contract Start Calendar Button
 INFO [2024-05-07 15:40:05,730] (%D:22) - Clicked on Contract Start Calendar Arrow
 INFO [2024-05-07 15:40:05,871] (%D:22) - Clicked on Year
 INFO [2024-05-07 15:40:05,953] (%D:22) - Clicked on Month
 INFO [2024-05-07 15:40:06,021] (%D:22) - Clicked on Date
 INFO [2024-05-07 15:40:08,260] (%D:22) - Clicked on Contract End Calendar Button
 INFO [2024-05-07 15:40:08,343] (%D:22) - Clicked on Contract End Calendar Arrow
 INFO [2024-05-07 15:40:08,437] (%D:22) - Clicked on Year
 INFO [2024-05-07 15:40:08,538] (%D:22) - Clicked on Month
 INFO [2024-05-07 15:40:08,620] (%D:22) - Clicked on Date
 INFO [2024-05-07 15:40:14,506] (%D:22) - Clicked on Save
 INFO [2024-05-07 15:40:24,629] (%D:30) - Unable to Identify text field 
 INFO [2024-05-07 15:40:24,816] (%D:17) - $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$---END---$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$
 INFO [2024-05-07 15:40:24,817] (%D:18) -     
 INFO [2024-05-07 15:40:24,884] (%D:10) - **********************************************************************************************
 INFO [2024-05-07 15:40:24,885] (%D:11) - $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$Verify Add New Employee functionality as Supervisor      $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$
 INFO [2024-05-07 15:40:24,885] (%D:12) - ***********************************************************************************************
 INFO [2024-05-07 15:40:36,390] (%D:22) - Clicked on Email Address
 INFO [2024-05-07 15:40:36,534] (%D:22) - Text Entered into Email Address
 INFO [2024-05-07 15:40:36,649] (%D:22) - Clicked on Password
 INFO [2024-05-07 15:40:36,738] (%D:22) - Text Entered into password
 INFO [2024-05-07 15:40:36,820] (%D:22) - Clicked on Login
 INFO [2024-05-07 15:40:42,274] (%D:22) - User navigated to Homepage
 INFO [2024-05-07 15:40:42,479] (%D:22) - Clicked on Employees
 INFO [2024-05-07 15:40:42,788] (%D:22) - Clicked on Add New Employee
 INFO [2024-05-07 15:40:53,067] (%D:22) - Text Entered into First Name
 INFO [2024-05-07 15:40:53,246] (%D:22) - Text Entered into lastName
 INFO [2024-05-07 15:40:53,490] (%D:22) - Text Entered into Mobile Number
 INFO [2024-05-07 15:40:53,643] (%D:22) - Text Entered into Other Contact Number
 INFO [2024-05-07 15:40:53,830] (%D:22) - Text Entered into email Address
 INFO [2024-05-07 15:40:53,992] (%D:22) - Text Entered into job Title
 INFO [2024-05-07 15:40:57,612] (%D:22) - Clicked on Birthday Calendar Button
 INFO [2024-05-07 15:40:58,717] (%D:30) - Unable to click on element Birthday Calendar Arrow
 INFO [2024-05-07 15:40:58,909] (%D:17) - $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$---END---$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$
 INFO [2024-05-07 15:40:58,909] (%D:18) -     
 INFO [2024-05-07 15:40:58,957] (%D:10) - **********************************************************************************************
 INFO [2024-05-07 15:40:58,957] (%D:11) - $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$Verify Add New Employee functionality as Employee      $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$
 INFO [2024-05-07 15:40:58,957] (%D:12) - ***********************************************************************************************
 INFO [2024-05-07 15:41:08,078] (%D:22) - Clicked on Email Address
 INFO [2024-05-07 15:41:08,191] (%D:22) - Text Entered into Email Address
 INFO [2024-05-07 15:41:08,269] (%D:22) - Clicked on Password
 INFO [2024-05-07 15:41:08,342] (%D:22) - Text Entered into password
 INFO [2024-05-07 15:41:08,427] (%D:22) - Clicked on Login
 INFO [2024-05-07 15:41:13,718] (%D:22) - User navigated to Homepage
 INFO [2024-05-07 15:41:13,891] (%D:22) - Clicked on Employees
 INFO [2024-05-07 15:41:14,258] (%D:22) - Clicked on Add New Employee
 INFO [2024-05-07 15:41:24,507] (%D:22) - Text Entered into First Name
 INFO [2024-05-07 15:41:24,659] (%D:22) - Text Entered into lastName
 INFO [2024-05-07 15:41:24,864] (%D:22) - Text Entered into Mobile Number
 INFO [2024-05-07 15:41:25,002] (%D:22) - Text Entered into Other Contact Number
 INFO [2024-05-07 15:41:25,171] (%D:22) - Text Entered into email Address
 INFO [2024-05-07 15:41:25,330] (%D:22) - Text Entered into job Title
 INFO [2024-05-07 15:41:29,556] (%D:22) - Clicked on Birthday Calendar Button
 INFO [2024-05-07 15:41:29,681] (%D:22) - Clicked on Birthday Calendar Arrow
